ensembl_id,TH-A-Control,TH-A-Mutant,TH-B-Control,TH-B-Mutant,TH-C-Control,TH-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000001998,560.0473321,606.4185444,588.4705872,600.9192055,594.2752916,631.5095672,Ap4e1,protein_coding,596.940088,0.077669849,0.096040473,0.80871998,0.418676233,0.999933842
ENSMUSG00000001999,94.80731451,81.14665414,53.57988371,54.92862939,77.51416848,107.2953148,Blvra,protein_coding,78.21199418,0.112485105,0.28835981,0.39008593,0.696473007,0.999933842
ENSMUSG00000002006,545.3864072,551.4482303,565.7672467,597.6234878,529.1184544,596.7663224,Pdzd4,protein_coding,564.3516915,0.08794935,0.099513276,0.883795147,0.376806807,0.999933842
ENSMUSG00000002007,45.93756476,52.35268009,54.48801734,46.14004869,59.53986854,51.09300706,Srpk3,protein_coding,51.59186441,-0.092525687,0.292179437,-0.31667419,0.751490835,0.999933842
ENSMUSG00000002010,673.4251515,651.7908671,702.8954236,666.8335608,592.0285042,663.1872316,Idh3g,protein_coding,658.3601231,0.007547731,0.098236063,0.076832592,0.938756723,0.999933842
ENSMUSG00000002012,273.6705986,256.5281324,264.2668841,231.798816,173.0026369,283.0552591,Pnck,protein_coding,247.0537212,0.113909758,0.17138322,0.664649418,0.506274753,0.999933842
ENSMUSG00000002014,231.6426138,252.1654091,242.4716771,257.0659856,217.9383867,240.1371332,Ssr4,protein_coding,240.2368676,0.113049391,0.141027856,0.801610364,0.422778381,0.999933842
ENSMUSG00000002015,185.705049,258.2732218,226.1252719,198.8416384,226.9255367,242.1808535,Bcap31,protein_coding,223.0085952,0.134360996,0.159395261,0.842942225,0.399260757,0.999933842
ENSMUSG00000002017,456.4434627,442.3801468,506.7385612,466.8933498,450.4808922,430.2031194,Fam98a,protein_coding,458.8565887,-0.079738506,0.109714461,-0.726782093,0.467359455,0.999933842
ENSMUSG00000002028,6684.404371,7157.483913,6831.88924,7151.707547,6884.156876,6998.720107,Kmt2a,protein_coding,6951.393676,0.062865953,0.051138356,1.229330732,0.218947829,0.999933842
ENSMUSG00000002031,508.2453974,547.9580516,511.2792293,547.0891487,560.5734793,591.6570217,Ift46,protein_coding,544.4670547,0.095331413,0.102261574,0.932231041,0.351217137,0.999933842
ENSMUSG00000002032,116.3100044,139.6071469,122.598039,123.0401298,83.13113721,144.0822799,Tmem25,protein_coding,121.4614562,0.332302049,0.20733586,1.602723469,0.10899572,0.999933842
ENSMUSG00000002043,23.45747988,21.8136167,19.07080607,31.85860505,19.09769368,17.3716224,Trappc6a,protein_coding,22.1116373,0.199111964,0.45282421,0.439711394,0.660146149,0.999933842
ENSMUSG00000002052,1822.841666,2051.352515,1912.529409,1959.853497,2029.972499,1860.807317,Supt6,protein_coding,1939.559484,0.027483894,0.072084001,0.381275928,0.702998514,0.999933842
ENSMUSG00000002055,7.81915996,13.08817002,20.88707331,12.08429847,13.48072495,10.21860141,Spag5,protein_coding,12.92967135,-0.256587455,0.598582934,-0.428658154,0.668172018,0.999933842
ENSMUSG00000002058,142.6996693,122.1562535,150.7501813,131.8287105,134.8072495,135.9073988,Unc119,protein_coding,136.3582438,-0.138657916,0.182657633,-0.759113723,0.447784531,0.999933842
ENSMUSG00000002059,123.1517694,146.5875042,168.0047201,153.8001623,132.560462,151.2353009,Rab34,protein_coding,145.8899865,0.088293335,0.186284405,0.473970617,0.63552086,0.999933842
ENSMUSG00000002064,287.3541285,292.3024638,278.797022,343.85322,294.3291615,276.9240983,Sdf2,protein_coding,295.593349,0.084413285,0.134870257,0.625885104,0.531390306,0.999933842
ENSMUSG00000002068,54.73411972,41.0095994,71.74255616,36.2528954,47.18253733,40.87440565,Ccne1,protein_coding,48.63268561,-0.559253016,0.310351104,-1.802001054,0.07154524,0.999933842
ENSMUSG00000002083,27.36705986,20.06852737,25.42774142,20.87287917,19.09769368,29.63394409,Bbc3,protein_coding,23.74464093,-0.033749374,0.433135559,-0.077918733,0.937892698,0.999933842
ENSMUSG00000002102,455.4660677,369.9589393,436.8122723,472.3862128,445.9873172,440.4217208,Psmc3,protein_coding,436.838755,-0.064075866,0.119026335,-0.538333523,0.590346811,0.999933842
ENSMUSG00000002103,1182.647944,1204.111642,1175.124907,1251.274178,1194.167552,1196.598225,Acp2,protein_coding,1200.654075,0.03988058,0.074448213,0.535682171,0.592178228,0.999933842
ENSMUSG00000002105,281.4897586,244.3125071,300.592229,283.4317277,243.7764429,249.3338744,Slc39a13,protein_coding,267.1560899,-0.092556149,0.142518033,-0.649434651,0.516057473,0.999933842
ENSMUSG00000002107,2269.511178,2481.517036,2215.846038,2447.619726,2253.527855,2151.015597,Celf2,protein_coding,2303.172905,0.071630025,0.071324195,1.004287892,0.315239868,0.999933842
ENSMUSG00000002108,3.90957998,6.980357345,5.448801734,7.690008115,12.35733121,4.087440565,Nr1h3,protein_coding,6.745586491,-0.194403086,0.82280127,-0.236269793,0.813223325,0.999933842
ENSMUSG00000002109,93.82991952,109.0680835,84.45642687,57.12577457,75.26738098,84.81439172,Ddb2,protein_coding,84.09366286,-0.008218584,0.260792525,-0.031513878,0.974859725,0.999933842
ENSMUSG00000002129,1231.517694,1273.915215,1410.331515,1328.174259,1495.237076,1271.194016,Sf3a1,protein_coding,1335.061629,-0.094637444,0.084102969,-1.125256879,0.260480197,0.999933842
ENSMUSG00000002190,261.9418587,232.0968817,267.8994186,242.7845419,265.1209241,263.6399164,Clgn,protein_coding,255.5805902,-0.10744702,0.137525302,-0.781289106,0.434632476,0.999933842
ENSMUSG00000002204,9.77394995,8.725446681,10.89760347,4.394290351,4.493574984,7.153020988,Napsa,protein_coding,7.57298107,-0.312599198,0.766353716,-0.40790459,0.683343723,0.999933842
ENSMUSG00000002205,60.59848969,62.82321611,68.11002167,62.61863751,53.92289981,56.20230776,Vrk3,protein_coding,60.71259542,-0.011035525,0.269717823,-0.040915075,0.967363599,0.999933842
ENSMUSG00000002210,162.2475692,155.3129509,181.6267245,191.1516303,130.3136745,185.9785457,Smg9,protein_coding,167.7718492,0.159769496,0.181074813,0.882339698,0.377593135,0.999933842
ENSMUSG00000002221,694.9278414,736.4276999,759.1997082,747.0293597,723.4655724,696.9086163,Paxip1,protein_coding,726.3264663,0.001415794,0.091016301,0.015555389,0.987589096,0.999933842
ENSMUSG00000002222,1144.529539,1176.190213,1147.880899,1101.868306,1287.409233,1000.401078,Rmnd5a,protein_coding,1143.046545,-0.124979368,0.087747654,-1.424304385,0.154358379,0.999933842
ENSMUSG00000002227,16.61571491,8.725446681,13.62200433,17.57716141,14.6041187,13.28418184,Mov10,protein_coding,14.07143798,-0.191660315,0.559652521,-0.34246306,0.732002439,0.999933842
ENSMUSG00000002233,13.68352993,6.980357345,13.62200433,14.28144364,22.46787492,17.3716224,Rhoc,protein_coding,14.7344721,-0.369585255,0.56960933,-0.648839889,0.516441872,0.999933842
ENSMUSG00000002249,13.68352993,12.21562535,3.632534489,7.690008115,1.123393746,13.28418184,Tead3,protein_coding,8.604878912,0.838617632,0.806582197,1.039717507,0.298471164,0.999933842
ENSMUSG00000002250,29.32184985,32.28415272,21.79520693,13.18287105,28.08484365,16.34976226,Ppard,protein_coding,23.50311441,-0.338533604,0.463031479,-0.731124383,0.464703182,0.999933842
ENSMUSG00000002257,5.86436997,2.617634004,9.081336223,5.492862939,7.863756222,4.087440565,Def6,protein_coding,5.834566654,-0.920422498,0.866326501,-1.062442967,0.288034637,0.999933842
ENSMUSG00000002265,6972.735894,7090.297973,7042.576241,6567.26693,7185.2264,6408.084945,Peg3,protein_coding,6877.698064,-0.078982095,0.057419234,-1.375533761,0.168966026,0.999933842
ENSMUSG00000002266,57.6663047,55.84285876,49.0392156,28.56288728,50.55271857,76.63951059,Zim1,protein_coding,53.05058259,0.038763685,0.336876898,0.115067803,0.90839138,0.999933842
ENSMUSG00000002279,207.2077389,200.6852737,176.1779227,223.0102353,131.4370683,218.6780702,Lmf1,protein_coding,192.8660515,0.313801947,0.177121768,1.771673519,0.076448768,0.999933842
ENSMUSG00000002280,84.05596957,61.07812677,87.18082774,80.19579891,53.92289981,56.20230776,Narfl,protein_coding,70.43932176,-0.199012012,0.27497846,-0.723736734,0.469227377,0.999933842
ENSMUSG00000002297,224.8008488,221.6263457,206.1463323,223.0102353,244.8998366,187.0004058,Dbf4,protein_coding,217.9140008,-0.094776503,0.153854811,-0.616012608,0.537886199,0.999933842
ENSMUSG00000002307,263.8966486,293.1750085,312.3979661,249.3759774,308.9332802,284.0771192,Daxx,protein_coding,285.3093333,-0.096391224,0.138061018,-0.698178424,0.485065618,0.999933842
ENSMUSG00000002308,228.7104288,235.5870604,201.6056641,218.615945,258.3805616,217.6562101,Cd320,protein_coding,226.7593117,-0.031079327,0.151689947,-0.204887188,0.837660265,0.999933842
ENSMUSG00000002319,501.4036324,493.8602822,467.6888155,388.8946961,402.1749611,469.0338048,Ipo4,protein_coding,453.8426987,-0.020053408,0.125191528,-0.16018183,0.872737842,0.999933842
ENSMUSG00000002320,195.478999,187.5971037,210.6870004,209.8273643,180.8663931,240.1371332,Tm9sf1,protein_coding,204.0989989,0.11488984,0.160310509,0.716670668,0.473577328,0.999933842
ENSMUSG00000002324,164.2023592,64.56830544,93.53776309,165.8844608,156.1517307,105.2515945,Rec8,protein_coding,124.9327023,-0.306945735,0.282537305,-1.086390113,0.277306434,0.999933842
ENSMUSG00000002325,191.569419,199.812729,230.6659401,219.7145176,206.7044493,240.1371332,Irf9,protein_coding,214.7673647,0.065836396,0.155151594,0.424335928,0.671320841,0.999933842
ENSMUSG00000002326,213.0721089,192.8323717,215.2276685,202.1373562,216.814993,205.3938884,Gmpr2,protein_coding,207.5797311,-0.104508675,0.148890823,-0.701914819,0.482732287,0.999933842
ENSMUSG00000002329,290.2863135,277.4692045,293.32716,274.643147,285.3420115,319.8422242,Mdp1,protein_coding,290.1516768,0.004194985,0.132249886,0.03172014,0.974695234,0.999933842
ENSMUSG00000002332,403.6641329,348.1453226,358.7127808,327.3746312,321.2906114,355.6073291,Dhrs1,protein_coding,352.4658013,-0.072796098,0.127044031,-0.57299896,0.566645398,0.999933842
ENSMUSG00000002341,6071.577709,6004.852406,5753.934631,6997.907385,6377.506296,6204.734777,Ncan,protein_coding,6235.085534,0.077383854,0.068270654,1.133486352,0.25701007,0.999933842
ENSMUSG00000002342,224.8008488,182.3618356,236.1147418,198.8416384,204.4576618,206.4157485,Tmem161a,protein_coding,208.8320792,-0.183027522,0.152750017,-1.198216051,0.230832918,0.999933842
ENSMUSG00000002343,149.5414342,150.9502276,114.4248364,134.0258557,135.9306433,165.5413429,Armc6,protein_coding,141.7357233,0.174850485,0.188985401,0.92520631,0.354858602,0.999933842
ENSMUSG00000002345,243.3713538,219.8812564,234.2984745,255.967413,201.0874805,215.6124898,2310045N01Rik,protein_coding,228.3697447,0.022486032,0.151752127,0.148176057,0.882203827,0.999933842
ENSMUSG00000002346,105.5586595,105.5779048,105.3435002,113.1529765,98.85864965,126.7106575,Slc25a42,protein_coding,109.2003914,0.154510269,0.203821336,0.758067196,0.448410757,0.999933842
ENSMUSG00000002365,42.02798478,41.88214407,66.29375443,30.76003246,29.2082374,51.09300706,Snx9,protein_coding,43.54419337,-0.15921457,0.362051359,-0.439756862,0.660113214,0.999933842
ENSMUSG00000002372,309.8342134,350.7629566,299.6840953,328.4732038,308.9332802,290.2082801,Ranbp3,protein_coding,314.6493382,0.079789363,0.129402902,0.616596392,0.537500975,0.999933842
ENSMUSG00000002379,188.637234,147.4600489,135.3119097,161.4901704,130.3136745,178.8255247,Ndufa11,protein_coding,157.0064271,0.099660928,0.19093183,0.521971261,0.601690341,0.999933842
ENSMUSG00000002384,23.45747988,18.32343803,9.989469845,15.38001623,11.23393746,18.39348254,Bmp8b,protein_coding,16.12963733,0.222148033,0.540346779,0.411121231,0.680983643,0.999933842
ENSMUSG00000002393,27.36705986,16.57834869,24.5196078,10.98572588,13.48072495,20.43720282,Nr2f6,protein_coding,18.89477833,-0.448947977,0.503020181,-0.892504901,0.372122367,0.999933842
ENSMUSG00000002395,210.1399239,228.6067031,220.6764702,216.4187998,246.0232304,244.2245737,Use1,protein_coding,227.6816169,0.028643149,0.147507196,0.194181369,0.846033871,0.999933842
ENSMUSG00000002396,92.85252452,81.14665414,93.53776309,64.81578268,98.85864965,81.74881129,Ocel1,protein_coding,85.49336423,-0.320666898,0.230356705,-1.392044994,0.163908774,0.999933842
ENSMUSG00000002409,244.3487487,238.2046944,241.5635435,229.6016709,280.8484365,255.4650353,Dyrk1b,protein_coding,248.3386882,-0.081671555,0.142341874,-0.573770405,0.566123178,0.999933842
ENSMUSG00000002413,3641.773751,3842.686719,3622.545019,3774.695412,3770.109412,3605.122578,Braf,protein_coding,3709.488815,0.024808753,0.058518974,0.423943754,0.671606833,0.999933842
ENSMUSG00000002416,357.7265682,337.6747866,265.1750177,308.6988972,330.2777613,350.4980284,Ndufb2,protein_coding,325.0085099,0.067366795,0.138740978,0.485558021,0.627280566,0.999933842
ENSMUSG00000002428,529.7480873,533.9973369,482.2189534,538.300568,523.5014856,441.443581,Hltf,protein_coding,508.2016687,-0.019390857,0.112463191,-0.172419588,0.863107674,0.999933842
ENSMUSG00000002455,431.0311928,495.6053715,524.9012337,500.9491001,620.1133478,490.4928678,Prpf6,protein_coding,510.5155189,-0.081799605,0.124862645,-0.655116711,0.512392613,0.999933842
ENSMUSG00000002458,180.8180741,147.4600489,156.198983,126.3358476,123.5733121,197.2190072,Rgs19,protein_coding,155.2675455,0.029827892,0.204837993,0.145616989,0.884223755,0.999933842
ENSMUSG00000002459,68.41764965,90.74464549,70.83442254,79.09722632,65.15683727,72.55207002,Rgs20,protein_coding,74.46714188,0.247349667,0.245120499,1.009094173,0.312929472,0.999933842
ENSMUSG00000002475,6.841764965,6.980357345,8.1732026,5.492862939,3.370181238,4.087440565,Abhd3,protein_coding,5.824301609,-0.157179507,0.858751415,-0.183032603,0.854772437,0.999933842
ENSMUSG00000002477,146.6092492,135.2444236,131.6793752,128.5329928,161.7686994,149.1915806,Snrpd1,protein_coding,142.1710535,-0.088343439,0.183377238,-0.481757933,0.629977916,0.999933842
ENSMUSG00000002486,194.501604,230.3517924,214.3195349,182.3630496,277.4782553,197.2190072,Tchp,protein_coding,216.0388739,-0.163469325,0.169971728,-0.961744205,0.336178111,0.999933842
ENSMUSG00000002489,821.0117958,855.9663195,748.3021048,846.9994652,815.5838596,783.7667283,Tiam1,protein_coding,811.9383789,0.061486658,0.08939782,0.687786992,0.491586929,0.999933842
ENSMUSG00000002496,1123.026849,1067.122129,1068.873273,1140.318346,1039.139215,1186.379624,Tsc2,protein_coding,1104.143239,0.069658205,0.081116337,0.85874446,0.390481516,0.999933842
ENSMUSG00000002504,145.6318543,95.10736883,118.0573709,87.88580703,84.25453095,97.07671341,Slc9a3r2,protein_coding,104.6689409,-0.316573693,0.230993569,-1.370487039,0.170534919,0.999933842
ENSMUSG00000002524,583.504812,531.3797029,586.65432,625.0878025,580.7945667,594.7226022,Puf60,protein_coding,583.6906344,-0.002035553,0.101478174,-0.020059023,0.983996289,0.999933842
ENSMUSG00000002546,405.6189229,377.8118413,428.6390697,436.1333174,401.0515673,372.9789515,Golga2,protein_coding,403.7056117,-0.060210574,0.117087652,-0.514235046,0.607087668,0.999933842
ENSMUSG00000002550,26.38966486,25.30379538,27.24400867,19.77430658,17.97429994,9.196741271,Uck1,protein_coding,20.98046945,-0.397269934,0.488942753,-0.812508073,0.416500156,0.999933842
ENSMUSG00000002580,262.9192537,242.5674177,249.7367461,249.3759774,308.9332802,278.9678185,Mien1,protein_coding,265.4167489,-0.089710448,0.143146012,-0.626705883,0.530852047,0.999933842
ENSMUSG00000002602,32.25403483,37.51942073,44.49854749,18.67573399,21.34448117,18.39348254,Axl,protein_coding,28.78095013,-0.390567123,0.437833721,-0.892044409,0.372369129,0.999933842
ENSMUSG00000002608,679.2895215,647.4281438,692.9059538,683.3121496,632.470679,651.9467701,Ccdc97,protein_coding,664.5588696,-0.01772355,0.09361879,-0.189316161,0.849845029,0.999933842
ENSMUSG00000002617,345.0204332,292.3024638,336.9175739,325.177486,322.4140051,407.7221963,Zfp40,protein_coding,338.2590264,0.027181737,0.138994365,0.195559991,0.844954578,0.999933842
ENSMUSG00000002625,427.1216128,362.1060373,391.4055912,414.1618656,394.3112049,383.1975529,Akap8l,protein_coding,395.3839775,-0.066969918,0.116733111,-0.573701128,0.566170065,0.999933842
ENSMUSG00000002633,42.02798478,31.41160805,58.12055183,29.66145987,10.11054371,24.52464339,Shh,protein_coding,32.64279861,-0.375993876,0.471235487,-0.797889562,0.424934581,0.999933842
ENSMUSG00000002635,149.5414342,118.6660749,156.198983,147.2087268,151.6581557,138.9729792,Pdcd2l,protein_coding,143.7077256,-0.180171119,0.181090971,-0.9949205,0.319774932,0.999933842
ENSMUSG00000002658,442.7599327,459.8310401,474.9538844,477.8790757,476.3189483,387.2849935,Gtf2f1,protein_coding,453.1713125,-0.073041308,0.115812763,-0.630684443,0.528246873,0.999933842
ENSMUSG00000002660,217.9590839,202.430363,215.2276685,216.4187998,178.6196056,226.8529513,Clpp,protein_coding,209.5847454,0.07365204,0.155178704,0.47462724,0.635052687,0.999933842
ENSMUSG00000002661,87.96554955,102.0877262,102.6190993,108.7586862,101.1054371,88.90183228,Alkbh7,protein_coding,98.57305511,0.039100434,0.215909593,0.181096326,0.856291968,0.999933842
ENSMUSG00000002668,183.7502591,129.1366109,168.9128537,180.1659044,161.7686994,119.5576365,Dennd1c,protein_coding,157.2153273,-0.267564828,0.190309067,-1.405948929,0.159739291,0.999933842
ENSMUSG00000002679,227.7330338,239.0772391,203.4219314,255.967413,194.3471181,224.8092311,Med6,protein_coding,224.2259944,0.20087057,0.148938823,1.348678377,0.177440294,0.999933842
ENSMUSG00000002688,23.45747988,8.725446681,29.96840953,14.28144364,14.6041187,23.50278325,Prkd1,protein_coding,19.08994695,-0.566292682,0.521937987,-1.084980775,0.27793017,0.999933842
ENSMUSG00000002699,2.932184985,6.107812677,3.632534489,4.394290351,5.61696873,13.28418184,Lcp2,protein_coding,5.994662178,0.976976586,0.883678541,1.105579167,0.268908711,0.999933842
ENSMUSG00000002718,1450.454173,1509.502276,1420.320985,1563.268792,1452.548114,1426.516757,Cse1l,protein_coding,1470.435183,0.057559418,0.072375183,0.795292196,0.426443552,0.999933842
ENSMUSG00000002728,207.2077389,202.430363,204.330065,221.9116627,210.0746305,184.9566856,Naa20,protein_coding,205.1518576,-0.029486221,0.153203396,-0.192464537,0.847378344,0.999933842
ENSMUSG00000002731,550.2733822,531.3797029,526.7175009,555.8777294,595.3986854,580.4165602,Prkra,protein_coding,556.6772602,-0.003283674,0.102159787,-0.032142527,0.974358389,0.999933842
ENSMUSG00000002732,80.14638959,83.76428814,107.1597674,103.2658233,70.773806,96.05485327,Fkbp7,protein_coding,90.19415461,0.124580483,0.237785139,0.523920392,0.600333911,0.999933842
ENSMUSG00000002733,142.6996693,134.3718789,148.0257804,161.4901704,146.041187,150.2134408,Plekha3,protein_coding,147.1403545,0.027284911,0.177624702,0.15360989,0.877917339,0.999933842
ENSMUSG00000002741,641.1711167,722.4669852,684.7327512,644.8621091,785.2522285,702.017917,Ykt6,protein_coding,696.7505179,-0.026045419,0.102033264,-0.255264003,0.798519201,0.999933842
ENSMUSG00000002748,2951.732885,3031.220177,3074.940445,3232.000553,3170.217151,2899.017221,Baz1b,protein_coding,3059.854739,-0.005489309,0.06519184,-0.0842024,0.93289551,0.999933842
ENSMUSG00000002763,210.1399239,153.5678616,192.5243279,176.8701866,141.547612,172.6943639,Pex6,protein_coding,174.5573793,-0.119294713,0.181188492,-0.658401158,0.510280391,0.999933842
