ensembl_id,BR-A-Control,BR-B-Control,BR-C-Control,TH-A-Control,TH-B-Control,TH-C-Control,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000039942,161.8090243,163.8551399,175.6650724,155.4018917,150.3584506,136.5950196,Ptger4,protein_coding,157.2807664,0.178917521,0.171669016,1.042223722,0.297307967,0.998397877
ENSMUSG00000039982,688.8120272,753.0363875,562.3563683,802.4851782,747.8561679,635.1668412,Dtx4,protein_coding,698.285495,-0.126243968,0.119793033,-1.053850662,0.291951294,0.998397877
ENSMUSG00000040028,2631.643993,2111.523327,2613.303123,2527.191418,2508.860639,2803.124938,Elavl1,protein_coding,2532.607907,-0.091149252,0.087652878,-1.039888866,0.298391536,0.998397877
ENSMUSG00000040447,405.6462346,338.1691185,390.1133427,455.1661963,400.6934626,384.4174123,Spns2,protein_coding,395.7009612,-0.12968119,0.124795318,-1.039151085,0.298734476,0.998397877
ENSMUSG00000040731,1114.68439,1163.255284,1187.450262,1118.384106,1022.594907,1124.957554,Eif4h,protein_coding,1121.887751,0.086196028,0.082299133,1.047350371,0.294938012,0.998397877
ENSMUSG00000040767,38.20490852,31.37651615,29.6577395,48.40386789,36.21198287,42.92986331,Snrnp25,protein_coding,37.79747971,-0.359894807,0.343848537,-1.046666683,0.295253335,0.998397877
ENSMUSG00000041268,3708.123474,4146.348504,3392.389126,3565.751601,3664.495223,3406.094382,Dmxl2,protein_coding,3647.200385,0.080220484,0.076754242,1.045160265,0.295948905,0.998397877
ENSMUSG00000041415,3383.381752,3703.590998,3394.670491,3154.74332,3385.033181,3433.413386,Dicer1,protein_coding,3409.138855,0.071794358,0.067736428,1.059907651,0.289186615,0.998397877
ENSMUSG00000042216,226.9821036,246.3637564,274.9044315,221.6387635,249.547795,197.0870997,Sgsm1,protein_coding,236.087325,0.160093516,0.15318917,1.045070713,0.295990289,0.998397877
ENSMUSG00000042249,309.0102895,318.4135342,329.6571814,298.915114,322.7589777,240.9926417,Adrbk2,protein_coding,303.2912898,0.146458793,0.14048841,1.042497332,0.297181162,0.998397877
ENSMUSG00000042364,484.3033992,529.9144949,556.6529568,480.6419163,570.7323387,671.2669535,Snx18,protein_coding,548.9186766,-0.13152963,0.124948199,-1.05267328,0.292490759,0.998397877
ENSMUSG00000044147,316.876006,331.1965593,382.1285667,355.8108885,336.9288841,448.8122073,Arf6,protein_coding,361.958852,-0.14534366,0.139361662,-1.042924272,0.296983367,0.998397877
ENSMUSG00000044211,56.18368901,44.15954124,66.15957274,69.63363451,70.06231468,63.41911625,Gm7887,processed_pseudogene,61.60297807,-0.287484411,0.274250137,-1.048256215,0.294520577,0.998397877
ENSMUSG00000044881,57.30736279,54.61837996,54.75274985,73.03039717,62.97736151,66.34615238,Coa4,protein_coding,61.50540061,-0.279334805,0.266264597,-1.049087293,0.294137944,0.998397877
ENSMUSG00000045967,232.6004725,226.6081722,203.0414474,275.9869661,292.057514,182.451919,Gpr158,protein_coding,235.4577485,-0.184403926,0.17557666,-1.050275853,0.293591304,0.998397877
ENSMUSG00000046865,13.48408536,10.45883872,14.82886975,19.53138529,20.46764249,16.5865381,Fbl,protein_coding,15.89289328,-0.54756414,0.520801905,-1.051386592,0.293081071,0.998397877
ENSMUSG00000047658,334.8547865,360.2488891,358.1742386,337.9778846,321.1845437,301.4847219,Gal3st3,protein_coding,335.6541774,0.131618892,0.124118885,1.06042599,0.288950843,0.998397877
ENSMUSG00000048402,29.21551828,27.89023657,20.53228119,39.91196124,37.78641691,25.3676465,Gli2,protein_coding,30.11734345,-0.413951129,0.392379784,-1.054975678,0.291436449,0.998397877
ENSMUSG00000048537,415.7592986,397.4358712,444.8660925,427.1429044,492.7978538,446.8608499,Phldb1,protein_coding,437.4771451,-0.120359388,0.115351777,-1.043411656,0.296757677,0.998397877
ENSMUSG00000050107,16.8551067,13.94511829,7.98477602,24.62652928,18.89320845,13.65950196,Gsg2,protein_coding,15.99404012,-0.563974874,0.542077745,-1.040394812,0.298156511,0.998397877
ENSMUSG00000051236,16.8551067,23.24186381,27.37637493,23.77733861,29.91424672,38.05146975,Msrb3,protein_coding,26.53606675,-0.43973817,0.418993351,-1.049511092,0.293942953,0.998397877
ENSMUSG00000051977,112.367378,90.64326887,104.9427705,90.01421047,93.67882524,78.05429692,Prdm9,protein_coding,94.95012501,0.232258915,0.220601425,1.052844128,0.292412437,0.998397877
ENSMUSG00000052144,247.2082316,251.0121292,287.4519367,264.9474874,284.1853438,321.9739748,Ppp4r2,protein_coding,276.1298506,-0.147142618,0.141572838,-1.039342148,0.298645639,0.998397877
ENSMUSG00000052373,497.7874846,419.5156418,401.5201656,399.1196124,448.7137007,351.2443361,Mpp3,protein_coding,419.6501569,0.135317697,0.129867692,1.041965833,0.29742752,0.998397877
ENSMUSG00000054309,491.0454419,547.3458928,520.1511236,467.9040563,500.670024,473.2041751,Cpsf3,protein_coding,500.0534523,0.111543522,0.106300684,1.049320831,0.294030482,0.998397877
ENSMUSG00000055045,15.73143292,11.62093191,10.2661406,15.28543197,19.68042547,20.48925294,Gm11190,lincRNA,15.5122693,-0.557544997,0.531277631,-1.049441882,0.293974791,0.998397877
ENSMUSG00000055567,405.6462346,445.081692,393.5353895,360.0568419,445.5648327,319.0469387,Unc80,protein_coding,394.8219882,0.142641005,0.135680086,1.051303909,0.293119032,0.998397877
ENSMUSG00000057766,92.14124997,108.0746667,67.30025502,134.172125,114.1464677,73.17590336,Ankrd29,protein_coding,98.16844464,-0.269838731,0.25850069,-1.043860775,0.296549808,0.998397877
ENSMUSG00000057963,126.9751372,176.638165,209.8855411,140.1164597,137.7629783,167.8167384,Itpk1,protein_coding,159.8658366,0.206202568,0.198422299,1.039210659,0.298706774,0.998397877
ENSMUSG00000059939,279.7947712,212.6630539,276.0451138,323.5416433,282.6109098,251.7251076,9430015G10Rik,protein_coding,271.0634333,-0.159624618,0.153754737,-1.038176914,0.299187698,0.998397877
ENSMUSG00000060090,264.0633383,259.1467815,270.3417024,270.0426314,291.270297,314.1685451,Rp2h,protein_coding,278.1722159,-0.140433791,0.135145214,-1.039132554,0.298743093,0.998397877
ENSMUSG00000061374,259.5686432,238.2291041,270.3417024,253.0588181,304.6529863,294.6549709,Fiz1,protein_coding,270.0843708,-0.149893443,0.141251851,-1.061178614,0.288608736,0.998397877
ENSMUSG00000062743,68.54410059,75.53605739,79.8477602,94.26016379,74.78561679,97.56787115,Zfp677,protein_coding,81.75692832,-0.248828729,0.239255401,-1.040013007,0.298333858,0.998397877
ENSMUSG00000063108,1488.867759,1415.429506,1618.628167,1516.654527,1538.222055,1764.02711,Zfp26,protein_coding,1556.971521,-0.090515477,0.08550037,-1.058655963,0.28975649,0.998397877
ENSMUSG00000066640,588.8050608,569.4256634,623.9532118,571.5053174,536.0947898,549.3071146,Fbxl18,protein_coding,573.1818596,0.105380237,0.100370442,1.049913047,0.293758092,0.998397877
ENSMUSG00000067860,25.84449694,16.26930467,15.96955204,9.341097313,11.80825528,18.53789552,Zic3,protein_coding,16.29510029,0.560495744,0.532269373,1.053030238,0.292327134,0.998397877
ENSMUSG00000067973,57.30736279,45.32163443,34.22046866,23.77733861,36.99919989,44.88122073,Gm6994,protein_coding,40.41787085,0.378265134,0.357543634,1.057955166,0.290075883,0.998397877
ENSMUSG00000068115,106.7490091,123.1818782,120.9123226,108.6964051,99.18934438,94.64083501,Ninl,protein_coding,108.8949657,0.212361046,0.204266665,1.039626538,0.298513442,0.998397877
ENSMUSG00000069184,34.83388718,24.403957,51.33070298,41.61034257,46.44580411,54.63800784,Zfp72,protein_coding,42.21045028,-0.364616293,0.347706942,-1.048631042,0.294347963,0.998397877
ENSMUSG00000071253,301.1445731,240.5532905,246.3873743,260.7015341,294.4191651,322.9496535,Slc25a16,protein_coding,277.6925984,-0.15411802,0.146721568,-1.050411484,0.293528968,0.998397877
ENSMUSG00000072722,14.60775914,17.43139786,9.125458308,20.38057595,16.5315574,23.41628908,Gm6588,protein_coding,16.91550629,-0.547786112,0.516448333,-1.060679408,0.288835621,0.998397877
ENSMUSG00000072872,46.07062498,39.51116848,47.90865612,37.36438925,34.63754883,33.17307619,Rybp,protein_coding,39.77757731,0.34332498,0.327984196,1.046772937,0.295204315,0.998397877
ENSMUSG00000073468,162.9326981,226.6081722,183.6498485,162.195417,180.2726973,161.9626661,Sft2d1,protein_coding,179.6035832,0.182394693,0.17354121,1.051016607,0.293250963,0.998397877
ENSMUSG00000074916,17.97878048,17.43139786,25.09501035,26.32491061,19.68042547,38.05146975,Chst14,protein_coding,24.09366575,-0.465785589,0.446360882,-1.043517942,0.296708475,0.998397877
ENSMUSG00000075469,29.21551828,24.403957,20.53228119,18.68219463,23.61651057,9.756787115,Gm17205,processed_pseudogene,21.03454146,0.498103197,0.476324827,1.045721679,0.295689551,0.998397877
ENSMUSG00000078153,88.77022863,97.61582801,103.8020883,123.9818371,111.7848167,102.4462647,Psme2b,protein_coding,104.7335106,-0.222709253,0.210270113,-1.059157908,0.289527871,0.998397877
ENSMUSG00000078453,22.4734756,22.07977062,26.23569264,35.66600792,33.06311479,25.3676465,Abracl,protein_coding,27.48095135,-0.414465714,0.399948124,-1.036298681,0.300062821,0.998397877
ENSMUSG00000078908,123.6041158,130.1544373,152.8514267,158.7986543,151.9328846,152.205879,Mon1b,protein_coding,144.9245663,-0.187363605,0.180857967,-1.03597098,0.300215682,0.998397877
ENSMUSG00000082148,73.03879571,73.21187101,41.06456239,50.10224922,57.46684238,41.95418459,Gm12266,processed_pseudogene,56.13975088,0.32080555,0.3057519,1.049234854,0.294070041,0.998397877
ENSMUSG00000082192,33.7102134,30.21442296,33.07978637,38.21357992,44.08415306,41.95418459,Gm14719,processed_pseudogene,36.87605672,-0.357180579,0.341233465,-1.046733734,0.2952224,0.998397877
ENSMUSG00000082738,15.73143292,10.45883872,12.54750517,20.38057595,15.74434038,20.48925294,Gm15422,processed_pseudogene,15.89199101,-0.543036093,0.523786848,-1.036750149,0.299852314,0.998397877
ENSMUSG00000083930,20.22612804,11.62093191,20.53228119,21.22976662,27.55259566,24.39196779,Gm13042,processed_pseudogene,20.92561187,-0.481911106,0.464209272,-1.038133305,0.299207998,0.998397877
ENSMUSG00000084950,112.367378,124.3439714,70.72230189,97.65692645,84.23222102,75.12726078,Gm5577,protein_coding,94.07500992,0.256277094,0.246538977,1.039499297,0.298572585,0.998397877
ENSMUSG00000085201,76.40981705,60.42884591,53.61206756,56.04658388,55.10519132,42.92986331,Nr6a1os,antisense,57.4220615,0.302324788,0.28588751,1.057495612,0.290285456,0.998397877
ENSMUSG00000085526,24.72082316,41.83535486,23.95432806,31.4200546,40.93528498,46.83257815,Gm16083,antisense,34.9497373,-0.396115783,0.375577302,-1.054685097,0.29156937,0.998397877
ENSMUSG00000085936,307.8866158,267.2814338,303.4214888,289.5740167,325.1206288,357.0984084,2610307P16Rik,processed_transcript,308.3970987,-0.143685428,0.136132673,-1.05548084,0.291205468,0.998397877
ENSMUSG00000086052,8.989390241,19.75558424,21.67296348,10.19028798,29.1270297,35.12443361,Gm11802,antisense,20.80994821,-0.559525781,0.535929926,-1.044027874,0.296472494,0.998397877
ENSMUSG00000087556,44.9469512,37.1869821,49.04933841,73.03039717,51.16910623,40.97850588,Gm15764,processed_transcript,49.39354683,-0.335349397,0.321006046,-1.044682495,0.296169738,0.998397877
ENSMUSG00000088226,29.21551828,25.56605019,28.51705721,18.68219463,21.25485951,21.46493165,Gm22596,misc_RNA,24.11676858,0.441014201,0.417395031,1.05658709,0.290700075,0.998397877
ENSMUSG00000021326,287.6604877,288.1991113,277.1857961,285.3280634,313.3123735,340.5118703,Trim27,protein_coding,298.699617,-0.137372632,0.132717181,-1.035077987,0.300632492,0.99897216
ENSMUSG00000051586,1114.68439,1278.30251,1003.800414,1106.495436,1119.422601,923.9677398,Mical3,protein_coding,1091.112182,0.107569423,0.103969032,1.03462946,0.300841991,0.999425842
ENSMUSG00000004698,266.3106859,208.0146811,172.2430256,294.6691607,253.4838801,190.2573487,Hdac9,protein_coding,230.829797,-0.193626203,0.187279073,-1.033891291,0.301186987,0.999587899
ENSMUSG00000037169,270.805381,261.4709679,286.3112544,279.3837287,233.0162376,225.3817824,Mycn,protein_coding,259.394892,0.149101701,0.144252415,1.033616672,0.301315402,0.999587899
ENSMUSG00000037526,286.5368139,208.0146811,264.6382909,292.9707793,255.8455311,298.5576857,Atg14,protein_coding,267.7606304,-0.156462561,0.151377452,-1.033592243,0.301326827,0.999587899
ENSMUSG00000081816,53.93634145,27.89023657,43.34592696,33.96762659,26.76537864,36.10011233,Gm15528,processed_pseudogene,37.00093709,0.375821199,0.363350964,1.034320084,0.300986551,0.999587899
ENSMUSG00000084067,35.95756096,23.24186381,36.50183323,40.76115191,36.21198287,46.83257815,Gm14269,processed_pseudogene,36.58449516,-0.366820514,0.354953588,-1.033432332,0.301401623,0.999587899
ENSMUSG00000090210,42.69960364,36.02488891,46.76797383,59.44334653,57.46684238,40.00282717,Itga10,protein_coding,47.06758041,-0.326722042,0.316108572,-1.033575394,0.301334707,0.999587899
ENSMUSG00000000031,122.480442,147.5858352,140.3039215,147.7591757,166.890008,91.71379888,H19,lincRNA,136.1221969,0.008105833,0.219904143,0.036860756,0.97059603,0.999707677
ENSMUSG00000000037,48.31797255,16.26930467,25.09501035,30.57086393,51.16910623,36.10011233,Scml2,protein_coding,34.58706167,-0.39454514,0.415966184,-0.948502919,0.342873487,0.999707677
ENSMUSG00000000085,1634.94535,1710.601177,1560.453371,1588.835734,1643.709135,1619.626661,Scmh1,protein_coding,1626.361905,0.015775325,0.073031307,0.216007712,0.828981737,0.999707677
ENSMUSG00000000088,220.2400609,176.638165,156.2734735,187.6711369,165.315574,170.7437745,Cox5a,protein_coding,179.4803641,0.079422178,0.174808694,0.454337689,0.649585793,0.999707677
ENSMUSG00000000120,1278.740762,1583.933019,1614.065438,1661.866131,1452.4154,1641.091593,Ngfr,protein_coding,1538.68539,-0.086835614,0.09524642,-0.91169425,0.361929692,0.999707677
ENSMUSG00000000127,569.7026065,613.5852046,564.6377328,551.9739321,632.1352661,620.5316605,Fer,protein_coding,592.0944005,-0.04615065,0.103256402,-0.446951948,0.654909755,0.999707677
ENSMUSG00000000131,1638.316371,1646.686051,1636.879084,1577.796255,1597.263331,1530.839898,Xpo6,protein_coding,1604.630165,0.064368982,0.070531397,0.912628769,0.361437818,0.999707677
ENSMUSG00000000134,238.2188414,248.6879428,261.2162441,293.81997,245.6117099,280.0197902,Tfe3,protein_coding,261.2624164,-0.130247874,0.141412792,-0.921047331,0.357025716,0.999707677
ENSMUSG00000000148,95.51227131,109.2367599,115.2089111,95.95854512,124.380289,107.3246583,Brat1,protein_coding,107.9369058,-0.03621362,0.211287253,-0.171395196,0.863913032,0.999707677
ENSMUSG00000000167,25.84449694,24.403957,15.96955204,8.491906648,21.25485951,34.1487549,Pih1d2,protein_coding,21.68558784,0.060800182,0.513927891,0.118304888,0.905826084,0.999707677
ENSMUSG00000000168,864.1051369,998.2380507,871.4812684,885.7058634,926.5544312,912.2595952,Dlat,protein_coding,909.7240576,0.004596589,0.090344482,0.050878471,0.959422361,0.999707677
ENSMUSG00000000171,593.2997559,597.3159,553.2309099,575.7512707,529.0098367,575.6504398,Sdhd,protein_coding,570.7096855,0.054262523,0.101463576,0.534798057,0.592789507,0.999707677
ENSMUSG00000000184,49.44164633,46.48372762,51.33070298,45.8562959,54.3179743,62.44343754,Ccnd2,protein_coding,51.64563078,-0.140149868,0.293800173,-0.477024456,0.633344707,0.999707677
ENSMUSG00000000194,668.5858992,671.6898642,686.6907377,718.4153024,656.5389937,708.3427445,Gpr107,protein_coding,685.0439236,-0.038882614,0.094061461,-0.413374545,0.679332221,0.999707677
ENSMUSG00000000197,255.0739481,270.7677134,195.0566713,297.2167327,236.9523227,219.5277101,Nalcn,protein_coding,245.7658497,-0.065543881,0.166523764,-0.393600763,0.693875818,0.999707677
ENSMUSG00000000223,1239.412179,1379.404617,1308.362585,1296.714145,1342.992234,1334.728477,Drp2,protein_coding,1316.935706,-0.017418859,0.077938396,-0.223495224,0.8231501,0.999707677
ENSMUSG00000000266,310.1339633,327.7102798,252.0907858,316.748118,266.0793524,227.3331398,Mid2,protein_coding,283.3492732,0.133419277,0.155657508,0.85713358,0.391371065,0.999707677
ENSMUSG00000000275,47.19429876,99.94001439,99.2393591,55.19739321,94.46604226,121.9598389,Trim25,protein_coding,86.33282445,-0.138516165,0.310104548,-0.446675696,0.655109233,0.999707677
ENSMUSG00000000276,1067.490091,1040.073406,936.5001589,1059.78995,1093.444439,999.0950006,Dgke,protein_coding,1032.732174,-0.051135465,0.087202144,-0.586401464,0.557605761,0.999707677
ENSMUSG00000000278,48.31797255,54.61837996,52.47138527,56.04658388,48.02023815,36.10011233,Scpep1,protein_coding,49.26244535,0.143946,0.305366763,0.471387254,0.637364216,0.999707677
ENSMUSG00000000282,438.2327742,531.0765881,490.4933841,469.6024376,535.3075728,514.182681,Mnt,protein_coding,496.482573,-0.057989054,0.113872348,-0.509246147,0.610579701,0.999707677
ENSMUSG00000000295,74.16246949,81.34652334,65.01889045,86.61744781,88.95552313,80.00565434,Hddc2,protein_coding,79.35108476,-0.214651296,0.237930419,-0.902159953,0.366971905,0.999707677
ENSMUSG00000000296,32.58653962,8.134652334,15.96955204,22.07895728,14.16990634,22.44061036,Tpd52l1,protein_coding,19.23003633,-0.042620117,0.534511529,-0.079736572,0.936446772,0.999707677
ENSMUSG00000000308,159.5616768,158.0446739,165.3989318,156.2510823,181.0599143,144.4004493,Ckmt1,protein_coding,160.7861214,0.000971576,0.173969343,0.005584755,0.995544033,0.999707677
ENSMUSG00000000325,720.2748931,730.9566169,772.2419093,703.9790611,717.1547042,765.9077885,Arvcf,protein_coding,735.0858288,0.02462173,0.092443417,0.266343785,0.789974455,0.999707677
ENSMUSG00000000326,182.0351524,196.3937492,203.0414474,222.4879542,215.6974632,183.4275978,Comt,protein_coding,200.513894,-0.098739052,0.158438056,-0.623202874,0.533151213,0.999707677
ENSMUSG00000000339,266.3106859,240.5532905,284.0298898,280.2329194,233.8034546,284.8981838,Rtca,protein_coding,264.971404,-0.012319472,0.144809542,-0.085073617,0.932202864,0.999707677
ENSMUSG00000000340,262.9396645,275.4160862,239.5432806,238.6225768,244.0372758,238.0656056,Dbt,protein_coding,249.7707483,0.1096848,0.140004384,0.783438322,0.43336976,0.999707677
ENSMUSG00000000346,620.2679266,550.8321723,617.1091181,591.8858934,561.2857344,612.7262308,Dazap2,protein_coding,592.3511793,0.019258547,0.101926246,0.188945912,0.850135209,0.999707677
ENSMUSG00000000365,25.84449694,22.07977062,21.67296348,24.62652928,18.89320845,17.56221681,Rnf17,protein_coding,21.77986426,0.186624815,0.443216522,0.421069175,0.67370457,0.999707677
ENSMUSG00000000374,551.723826,634.5028821,548.6681808,523.1014495,552.6263472,573.6990824,Trappc10,protein_coding,564.053628,0.073159298,0.105735969,0.69190549,0.488996683,0.999707677
ENSMUSG00000000378,226.9821036,242.8774768,224.7144108,241.1701488,244.0372758,229.2844972,Ccm2,protein_coding,234.8443189,-0.041864444,0.142660832,-0.293454363,0.769174878,0.999707677
ENSMUSG00000000384,295.5262042,253.3363156,318.2503585,308.2562113,293.631948,286.8495412,Tbrg4,protein_coding,292.6417631,-0.035600091,0.136520774,-0.260766839,0.794272319,0.999707677
ENSMUSG00000000399,422.5013413,446.2437852,428.8965405,428.8412857,393.6085094,429.2986331,Ndufa9,protein_coding,424.8983492,0.052760573,0.112286263,0.469875583,0.63844391,0.999707677
