ensembl_id,BR-A-Control,BR-A-Mutant,BR-B-Control,BR-B-Mutant,BR-C-Control,BR-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000011257,32,30,21,34,21,42,Pabpc4,protein_coding,29.72665229,0.093594061,0.083321492,1.123288348,0.261315051,0.999348475
ENSMUSG00000011306,270,283,237,334,241,233,Sugp1,protein_coding,263.9762048,0.056562379,0.09475069,0.596960074,0.550534037,0.999348475
ENSMUSG00000011382,65,88,82,75,65,65,Dhdh,protein_coding,72.90233597,0.002363015,0.098681882,0.02394578,0.980895857,0.999348475
ENSMUSG00000011427,544,569,517,727,534,592,Zfp790,protein_coding,575.701753,0.114859851,0.081862002,1.40309115,0.16058966,0.999348475
ENSMUSG00000011658,53,97,53,98,112,68,Fuz,protein_coding,79.39769077,0.05593197,0.094615535,0.591149967,0.554419943,0.999348475
ENSMUSG00000011751,210,204,168,133,133,194,Sptbn4,protein_coding,173.0319548,-0.017223137,0.100605616,-0.171194589,0.864070762,0.999348475
ENSMUSG00000011832,697,721,599,801,643,727,Evi5l,protein_coding,692.7404205,0.0977315,0.075759054,1.290030633,0.197040023,0.999348475
ENSMUSG00000011837,57,59,43,58,49,65,Snapc2,protein_coding,54.76325036,0.068298367,0.095936107,0.711915138,0.476517328,0.999348475
ENSMUSG00000011877,727,706,590,763,661,756,Git1,protein_coding,695.8851032,0.061212195,0.078508071,0.779693017,0.43557159,0.999348475
ENSMUSG00000011884,105,67,82,90,61,87,Gltp,protein_coding,81.62322265,-0.046290972,0.098321116,-0.470814149,0.63777346,0.999348475
ENSMUSG00000011958,596,666,688,706,717,632,Bnip2,protein_coding,664.5073006,-0.077319058,0.079493421,-0.972647256,0.330728648,0.999348475
ENSMUSG00000012076,488,500,500,530,467,521,Brms1l,protein_coding,498.3849174,-0.003021133,0.080724857,-0.037425063,0.970146089,0.999348475
ENSMUSG00000012114,634,654,584,756,642,558,Med15,protein_coding,633.4467706,-0.014344258,0.081342906,-0.176343074,0.860024424,0.999348475
ENSMUSG00000012117,258,217,225,233,170,199,Dhdds,protein_coding,215.8195049,-0.064335298,0.098225271,-0.654977052,0.512482529,0.999348475
ENSMUSG00000012296,86,71,54,84,50,73,Tjap1,protein_coding,69.02552481,0.062009243,0.097073246,0.638788184,0.522960736,0.999348475
ENSMUSG00000012405,400,366,345,348,373,378,Rpl15,protein_coding,366.9702027,-0.09525602,0.087708606,-1.086051002,0.277456428,0.999348475
ENSMUSG00000012429,170,187,216,191,183,184,Mplkip,protein_coding,187.8281809,-0.071070012,0.097847591,-0.726333797,0.467634166,0.999348475
ENSMUSG00000012443,49,54,56,20,30,47,Kif11,protein_coding,42.71746497,-0.054714586,0.083642177,-0.654150671,0.513014739,0.999348475
ENSMUSG00000012483,62,82,55,63,45,50,Rpa3,protein_coding,58.94442185,0.057849164,0.095491066,0.605807087,0.544642863,0.999348475
ENSMUSG00000012535,999,1070,1023,1115,1069,1009,Tnpo3,protein_coding,1041.991457,-0.043548172,0.067242192,-0.647631654,0.517223219,0.999348475
ENSMUSG00000012609,439,465,450,514,454,460,Ttll5,protein_coding,460.9381705,0.001890044,0.081619378,0.023156809,0.981525191,0.999348475
ENSMUSG00000012640,347,445,358,355,357,328,Zfp715,protein_coding,362.8636673,-0.007558594,0.090916287,-0.083137952,0.933741849,0.999348475
ENSMUSG00000012819,116,107,83,82,45,138,Cdh23,protein_coding,94.55773011,0.11045503,0.09449652,1.168879348,0.242452245,0.999348475
ENSMUSG00000012848,741,741,656,802,679,743,Rps5,protein_coding,722.2758621,0.036107333,0.073958993,0.488207469,0.625402895,0.999348475
ENSMUSG00000013033,3168,3331,2942,3364,2996,3260,Adgrl1,protein_coding,3157.678228,0.030482489,0.053294108,0.571967344,0.567344098,0.999348475
ENSMUSG00000013076,801,750,620,830,708,725,Amotl1,protein_coding,733.8885831,0.01499949,0.079108412,0.189606762,0.849617288,0.999348475
ENSMUSG00000013150,335,355,268,422,370,374,Gfod2,protein_coding,351.1440888,0.10252838,0.092142417,1.112716422,0.26583024,0.999348475
ENSMUSG00000013160,906,934,869,1053,907,926,Atp6v0d1,protein_coding,926.5553654,0.019019997,0.069439923,0.273905783,0.784157027,0.999348475
ENSMUSG00000013236,3394,3435,3060,3706,3093,3393,Ptprs,protein_coding,3324.836834,0.041998037,0.05513483,0.761733326,0.446219181,0.999348475
ENSMUSG00000013275,178,170,160,152,146,141,Slc41a1,protein_coding,157.1481127,-0.094159699,0.099070635,-0.950429954,0.34189383,0.999348475
ENSMUSG00000013367,983,979,912,1077,944,982,Iglon5,protein_coding,973.6281901,0.001126162,0.068154762,0.016523594,0.98681668,0.999348475
ENSMUSG00000013415,343,327,323,446,460,400,Igf2bp1,protein_coding,381.1088401,-0.024575015,0.09558255,-0.257107758,0.797095589,0.999348475
ENSMUSG00000013419,100,105,79,107,81,123,Zfp651,protein_coding,98.39203507,0.12918563,0.100465148,1.285875072,0.198486665,0.999348475
ENSMUSG00000013465,259,273,264,325,310,301,Nelfb,protein_coding,287.0210828,0.009290354,0.092819375,0.100090673,0.92027234,0.999348475
ENSMUSG00000013495,102,93,97,133,96,121,Tmem175,protein_coding,106.2223337,0.067042707,0.100564012,0.666666987,0.50498487,0.999348475
ENSMUSG00000013539,126,131,151,152,118,133,Tango2,protein_coding,134.4498334,-0.012802736,0.100190223,-0.127784288,0.898319685,0.999348475
ENSMUSG00000013593,519,582,500,650,506,544,Ndufs2,protein_coding,545.8308076,0.098820399,0.07891426,1.252250209,0.210478706,0.999348475
ENSMUSG00000013629,236,238,184,269,192,248,Cad,protein_coding,225.8595802,0.135774908,0.095708125,1.418635119,0.156005422,0.999348475
ENSMUSG00000013646,230,297,247,286,250,225,Sh3bp5l,protein_coding,253.9563811,0.035676134,0.094344572,0.378147185,0.705321258,0.999348475
ENSMUSG00000013662,1777,1984,1854,2006,1924,1841,Atad1,protein_coding,1887.39125,-0.024576926,0.060206923,-0.408207646,0.683121235,0.999348475
ENSMUSG00000013663,2071,2098,1907,1995,2001,2010,Pten,protein_coding,2004.133984,-0.059127491,0.059736472,-0.989805551,0.322269171,0.999348475
ENSMUSG00000013698,508,547,481,539,460,492,Pea15a,protein_coding,501.2966818,0.021082163,0.080224893,0.262788296,0.792713757,0.999348475
ENSMUSG00000013736,365,419,409,429,416,429,Trnt1,protein_coding,409.1008471,0.004203472,0.085691313,0.049053652,0.960876539,0.999348475
ENSMUSG00000013846,1284,1215,1362,1520,1356,1278,St3gal1,protein_coding,1329.176325,-0.080421366,0.071400546,-1.126341054,0.260021187,0.999348475
ENSMUSG00000013878,71,60,67,73,61,71,Rnf170,protein_coding,66.84940459,-0.023647455,0.098421412,-0.240267385,0.810122977,0.999348475
ENSMUSG00000013973,89,89,74,126,97,79,Dedd,protein_coding,91.46090473,0.033234608,0.099729548,0.333247355,0.738947575,0.999348475
ENSMUSG00000013997,203,220,173,236,165,174,Nit1,protein_coding,193.3981208,0.074330726,0.097903799,0.759222078,0.447719721,0.999348475
ENSMUSG00000014030,210,142,186,240,181,149,Pax5,protein_coding,183.6045562,-0.119813987,0.100252591,-1.195121109,0.232039716,0.999348475
ENSMUSG00000014039,309,304,325,330,313,313,Prdm15,protein_coding,314.3087024,-0.07095168,0.088836196,-0.798679853,0.424476072,0.999348475
ENSMUSG00000014074,406,431,409,479,419,474,Rnf168,protein_coding,433.7197184,0.054180222,0.083888108,0.645862961,0.518368109,0.999348475
ENSMUSG00000014075,98,121,81,138,121,99,Tctex1d2,protein_coding,108.6158747,0.073864037,0.100473536,0.735159129,0.462242587,0.999348475
ENSMUSG00000014077,140,115,117,144,136,119,Chp1,protein_coding,127.8577719,-0.082943304,0.100259492,-0.827286302,0.408074806,0.999348475
ENSMUSG00000014164,137,127,131,133,106,146,Klhl3,protein_coding,129.3542552,0.012987118,0.100391679,0.129364482,0.897069251,0.999348475
ENSMUSG00000014177,195,240,201,247,241,253,Tvp23b,protein_coding,228.0438644,0.07909519,0.095626123,0.82712952,0.408163654,0.999348475
ENSMUSG00000014226,231,211,198,249,228,204,Cacybp,protein_coding,218.8759801,-0.053987818,0.09548714,-0.565393597,0.571806079,0.999348475
ENSMUSG00000014232,176,213,213,216,174,207,Cluap1,protein_coding,198.636506,0.049658782,0.097048768,0.511688952,0.608868719,0.999348475
ENSMUSG00000014245,199,229,205,184,187,223,Pigl,protein_coding,203.6149119,0.007535475,0.097433091,0.077340002,0.938353069,0.999348475
ENSMUSG00000014301,51,33,44,41,39,45,Pam16,protein_coding,42.08903224,-0.07656877,0.091275274,-0.838877458,0.401538079,0.999348475
ENSMUSG00000014303,393,350,361,471,410,389,Glis2,protein_coding,393.2885058,-0.030328504,0.089471253,-0.338974841,0.734628684,0.999348475
ENSMUSG00000014313,172,177,109,171,132,156,Cox6c,protein_coding,151.4273372,0.104796111,0.100208006,1.04578581,0.295659934,0.999348475
ENSMUSG00000014329,32,23,34,28,34,32,Bicc1,protein_coding,30.50297938,-0.08478431,0.085223109,-0.994851181,0.319808649,0.999348475
ENSMUSG00000014349,426,449,379,509,450,447,Ube2z,protein_coding,440.2082915,0.051000443,0.084501747,0.603543058,0.54614748,0.999348475
ENSMUSG00000014353,698,767,903,850,829,780,Tmem87b,protein_coding,801.4951378,-0.093618352,0.08149936,-1.148700455,0.250679518,0.999348475
ENSMUSG00000014355,1926,2134,2082,2281,2011,2006,Anapc1,protein_coding,2061.253618,-0.004274589,0.060494141,-0.0706612,0.943667401,0.999348475
ENSMUSG00000014402,165,160,111,147,175,150,Tsg101,protein_coding,150.5376047,-0.039879628,0.100377742,-0.397295531,0.691149543,0.999348475
ENSMUSG00000014418,336,377,334,423,386,390,Hps5,protein_coding,371.8735846,0.056565347,0.087447191,0.646851507,0.517728053,0.999348475
ENSMUSG00000014426,137,148,135,166,135,127,Map3k4,protein_coding,140.3182608,0.009547175,0.099634791,0.095821702,0.923662181,0.999348475
ENSMUSG00000014444,33,33,37,36,29,20,Piezo1,protein_coding,31.16640822,-0.058797048,0.084565307,-0.695285698,0.486876275,0.999348475
ENSMUSG00000014470,177,182,132,197,156,191,Rnf166,protein_coding,171.0653879,0.119345911,0.098595723,1.210457284,0.226103472,0.999348475
ENSMUSG00000014496,592,714,659,635,615,609,Ankrd28,protein_coding,634.0793671,-0.022383055,0.079601817,-0.281187735,0.778566411,0.999348475
ENSMUSG00000014498,1001,956,897,1002,929,974,Ankrd52,protein_coding,954.8483972,-0.036900524,0.069223148,-0.533066253,0.593987719,0.999348475
ENSMUSG00000014503,53,49,52,56,55,33,Pkd2l2,protein_coding,49.43614003,-0.100553139,0.093803288,-1.071957503,0.283739121,0.999348475
ENSMUSG00000014504,351,364,348,431,411,422,Srp19,protein_coding,385.6442089,0.027172467,0.08919938,0.304626181,0.760650878,0.999348475
ENSMUSG00000014547,95,86,80,81,71,78,Wdfy2,protein_coding,81.43116848,-0.044427424,0.0998362,-0.445003159,0.656317471,0.999348475
ENSMUSG00000014550,518,604,513,599,481,561,Rbsn,protein_coding,542.0672359,0.102240594,0.078472579,1.302883062,0.192614687,0.999348475
ENSMUSG00000014551,155,164,154,170,164,182,Mrps25,protein_coding,163.9924694,0.018575844,0.098420797,0.188739007,0.850297378,0.999348475
ENSMUSG00000014554,98,110,94,118,105,104,Dguok,protein_coding,104.1122882,0.032274577,0.100594069,0.320839765,0.748331823,0.999348475
ENSMUSG00000014592,4154,4308,4275,4028,4040,4225,Camta1,protein_coding,4154.994759,-0.07683528,0.057729828,-1.330945928,0.183206804,0.999348475
ENSMUSG00000014601,929,991,826,1070,888,973,Strip1,protein_coding,939.2643435,0.088617065,0.069295509,1.278828406,0.200957488,0.999348475
ENSMUSG00000014602,4640,4706,4490,4823,4422,4791,Kif1a,protein_coding,4621.242322,-0.014704535,0.051902341,-0.283311588,0.776937995,0.999348475
ENSMUSG00000014606,310,383,304,407,360,377,Slc25a11,protein_coding,354.1070067,0.121694012,0.08811447,1.381089991,0.167251293,0.999348475
ENSMUSG00000014633,55,87,69,69,76,71,Cmc2,protein_coding,70.75146837,0.033631427,0.098266571,0.342246877,0.73216511,0.999348475
ENSMUSG00000014668,746,854,730,887,824,788,Chfr,protein_coding,799.5781053,0.033435457,0.073165338,0.456984936,0.647681873,0.999348475
ENSMUSG00000014704,492,645,526,622,638,470,Hoxa2,protein_coding,561.781651,-0.023015012,0.089438817,-0.257326879,0.796926445,0.999348475
ENSMUSG00000014748,202,208,165,217,204,213,Tex261,protein_coding,200.1818205,0.041585907,0.096639625,0.430319422,0.666963301,0.999348475
ENSMUSG00000014763,825,876,835,991,899,901,Fam120b,protein_coding,882.5592433,0.013869973,0.071979148,0.192694315,0.847198376,0.999348475
ENSMUSG00000014769,235,226,189,273,197,217,Psmb1,protein_coding,220.9504624,0.069769329,0.096191458,0.7253173,0.468257395,0.999348475
ENSMUSG00000014773,215,247,201,242,245,215,Dll1,protein_coding,226.1006697,-0.004107967,0.095128999,-0.043183125,0.965555557,0.999348475
ENSMUSG00000014778,51,36,22,38,35,43,Fhod1,protein_coding,37.25364955,0.006193422,0.086006686,0.072010935,0.942593206,0.999348475
ENSMUSG00000014782,42,42,42,56,39,43,Plekhg4,protein_coding,43.64864871,0.029894761,0.092570927,0.322938982,0.746741453,0.999348475
ENSMUSG00000014786,162,164,117,142,118,131,Slc9a5,protein_coding,137.9843912,0.022935518,0.100398381,0.228445096,0.819300235,0.999348475
ENSMUSG00000014791,30,28,22,38,37,40,Elmo3,protein_coding,32.27603728,0.03680714,0.084889926,0.433586674,0.664588613,0.999348475
ENSMUSG00000014837,294,293,298,318,285,262,4931428F04Rik,protein_coding,290.1442192,-0.075380567,0.090451332,-0.833382605,0.404628982,0.999348475
ENSMUSG00000014846,106,154,125,146,130,122,Tppp3,protein_coding,129.5057965,0.067921274,0.100309454,0.677117375,0.498331486,0.999348475
ENSMUSG00000014850,372,436,361,466,431,370,Msh3,protein_coding,403.1008315,0.021767331,0.087760098,0.248032213,0.804109483,0.999348475
ENSMUSG00000014856,184,195,189,240,170,207,Tmem208,protein_coding,195.9800128,0.091487661,0.096871571,0.944422183,0.34495395,0.999348475
ENSMUSG00000014859,229,257,243,257,260,251,E2f4,protein_coding,248.2769544,-0.022610624,0.093103565,-0.242854549,0.808118076,0.999348475
ENSMUSG00000014867,454,457,407,496,435,470,Surf4,protein_coding,450.3319365,0.030788293,0.082335306,0.373937914,0.708450508,0.999348475
ENSMUSG00000014873,245,296,303,322,299,253,Surf2,protein_coding,284.7398642,-0.040645855,0.093865615,-0.433021768,0.664998956,0.999348475
ENSMUSG00000014905,137,119,106,116,130,96,Dnajb9,protein_coding,116.8611287,-0.139229763,0.100546944,-1.384723965,0.166136888,0.999348475
ENSMUSG00000014932,301,313,325,291,258,267,Yes1,protein_coding,291.2243713,-0.082359287,0.092820894,-0.887292544,0.374921419,0.999348475
ENSMUSG00000014956,1992,2150,1804,1956,2045,1896,Ppp1cb,protein_coding,1963.624979,-0.05007469,0.064157433,-0.780497093,0.435098338,0.999348475
ENSMUSG00000014959,367,422,460,440,433,468,Gorasp2,protein_coding,429.9255036,-0.013128239,0.08884244,-0.147769906,0.88252436,0.999348475
ENSMUSG00000015002,522,556,520,485,590,610,Efr3a,protein_coding,545.5117845,-0.056715188,0.08724726,-0.650051224,0.515659134,0.999348475
ENSMUSG00000015013,83,74,73,82,61,81,Trappc2l,protein_coding,75.21580779,0.013442286,0.09923669,0.135456813,0.892250708,0.999348475
ENSMUSG00000015016,48,57,50,72,58,66,Acsf3,protein_coding,58.02606979,0.081454439,0.096704287,0.842304329,0.399617629,0.999348475
ENSMUSG00000015023,111,107,96,116,123,119,Ddx19a,protein_coding,111.4597219,-0.021937325,0.100589575,-0.218087463,0.827360965,0.999348475
ENSMUSG00000015087,529,518,463,520,450,508,Rabl6,protein_coding,495.0979679,0.004087616,0.081769772,0.049989332,0.960130889,0.999348475
ENSMUSG00000015092,130,144,114,134,107,137,Edf1,protein_coding,126.7472556,0.079956666,0.100191419,0.798039056,0.424847826,0.999348475
ENSMUSG00000015095,502,590,509,661,598,524,Fbxw5,protein_coding,559.952878,0.033194973,0.083480734,0.397636328,0.690898278,0.999348475
ENSMUSG00000015120,527,619,619,633,521,604,Ube2i,protein_coding,583.7369985,0.045822915,0.081365656,0.56317269,0.573317297,0.999348475
ENSMUSG00000015126,21,28,34,39,29,39,Tsr3,protein_coding,31.46011673,0.054193955,0.084400803,0.64210236,0.520806723,0.999348475
ENSMUSG00000015127,88,80,47,90,76,79,Unkl,protein_coding,75.97282335,0.055666339,0.097923051,0.56847023,0.569715715,0.999348475
ENSMUSG00000015143,64,52,44,49,66,52,Actn1,protein_coding,54.35337627,-0.094432987,0.095225599,-0.991676481,0.321355367,0.999348475
ENSMUSG00000015149,437,495,478,561,502,476,Sirt2,protein_coding,488.4504716,0.011136724,0.083125482,0.133974845,0.893422466,0.999348475
ENSMUSG00000015165,1313,1336,1300,1490,1374,1336,Hnrnpl,protein_coding,1350.683976,-0.03105037,0.064199839,-0.48365183,0.628632985,0.999348475
ENSMUSG00000015176,531,594,497,584,485,502,Nolc1,protein_coding,528.3918437,0.042899253,0.0802504,0.534567463,0.592948988,0.999348475
ENSMUSG00000015189,666,850,716,748,732,751,Casd1,protein_coding,739.473976,0.045754969,0.077043234,0.593886919,0.552587749,0.999348475
ENSMUSG00000015214,520,509,498,508,488,508,Mtmr1,protein_coding,502.8924683,-0.062256871,0.079874363,-0.779434962,0.435723535,0.999348475
ENSMUSG00000015217,58,70,53,68,57,51,Hmgb3,protein_coding,59.01065837,0.026053292,0.097000767,0.268588515,0.788246352,0.999348475
ENSMUSG00000015243,516,505,487,646,613,491,Abca1,protein_coding,539.681221,-0.056770501,0.087648656,-0.647705323,0.517175561,0.999348475
ENSMUSG00000015247,440,530,459,442,495,507,Nipsnap3b,protein_coding,476.7434469,-0.006822511,0.086329823,-0.079028433,0.937010008,0.999348475
ENSMUSG00000015289,38,58,32,46,36,37,Lage3,protein_coding,40.71496135,0.088256164,0.090563628,0.974521077,0.329797879,0.999348475
ENSMUSG00000015290,379,331,322,453,330,325,Ubl4,protein_coding,353.9069217,0.00420929,0.092617859,0.045447932,0.963750276,0.999348475
ENSMUSG00000015291,2031,2260,1920,2302,2147,2132,Gdi1,protein_coding,2118.501202,0.034417296,0.058954752,0.583791724,0.559360447,0.999348475
ENSMUSG00000015305,375,340,292,338,283,373,Sash1,protein_coding,331.5579792,0.036726478,0.092863373,0.395489385,0.692481754,0.999348475
ENSMUSG00000015341,138,139,123,166,132,127,Golga7,protein_coding,136.4504836,0.021305097,0.099885497,0.213295202,0.831096716,0.999348475
ENSMUSG00000015357,307,318,287,354,302,266,Clpx,protein_coding,303.5775388,-0.023513909,0.091091923,-0.258133849,0.796303609,0.999348475
ENSMUSG00000015363,197,193,160,213,167,199,Trabd,protein_coding,186.7712619,0.070210688,0.097290436,0.721660742,0.470503084,0.999348475
ENSMUSG00000015461,265,300,271,337,252,267,Atf6b,protein_coding,279.7866605,0.07004084,0.091736548,0.76349984,0.445165358,0.999348475
ENSMUSG00000015468,49,51,57,56,34,61,Notch4,protein_coding,51.02209389,0.052928546,0.093500324,0.566078738,0.571340256,0.999348475
ENSMUSG00000015474,59,59,30,54,54,74,Ppt2,protein_coding,54.57927507,0.090813106,0.092603325,0.980667875,0.326756551,0.999348475
ENSMUSG00000015476,99,120,101,152,118,123,Prrt1,protein_coding,117.7698539,0.111122857,0.100537442,1.105288286,0.269034692,0.999348475
ENSMUSG00000015484,222,249,198,287,244,230,Fam163a,protein_coding,236.3929821,0.071810174,0.095032167,0.755640711,0.44986464,0.999348475
ENSMUSG00000015501,696,804,784,899,787,708,Hivep2,protein_coding,774.7203359,-0.008904058,0.078200623,-0.113861728,0.909347405,0.999348475
ENSMUSG00000015536,465,569,428,591,456,437,Mocs2,protein_coding,486.5175925,0.109769159,0.085598114,1.282378247,0.199709991,0.999348475
ENSMUSG00000015575,161,158,129,195,145,150,Atp6v0e,protein_coding,154.974326,0.064387142,0.099419418,0.647631455,0.517223347,0.999348475
ENSMUSG00000015597,1785,2026,2011,2033,1800,1942,Zfp318,protein_coding,1922.529048,0.003290905,0.064073203,0.05136165,0.959037343,0.999348475
ENSMUSG00000015599,339,331,257,375,305,331,Ttbk1,protein_coding,320.4578423,0.075945479,0.091316533,0.83167283,0.405593641,0.999348475
ENSMUSG00000015605,275,321,274,343,343,253,Srf,protein_coding,299.548882,-0.040461406,0.094360124,-0.428797721,0.668070437,0.999348475
ENSMUSG00000015653,339,334,346,315,236,386,Steap2,protein_coding,324.4590002,0.047978117,0.096994056,0.494650068,0.620847153,0.999348475
ENSMUSG00000015656,430,370,368,521,388,405,Hspa8,protein_coding,410.5927698,0.021478219,0.090655729,0.236920698,0.812718312,0.999348475
ENSMUSG00000015659,427,481,483,435,363,421,Serac1,protein_coding,432.8227816,-0.019236341,0.089357661,-0.215273557,0.829554045,0.999348475
ENSMUSG00000015668,300,368,285,351,329,286,Pdzd11,protein_coding,317.5214263,0.027404756,0.091134355,0.300707193,0.763637783,0.999348475
